Romance,Thriller,Sci-Fi,Film-Noir,IMAX,Drama,Comedy,Animation,Mystery,Adventure,Fantasy,Musical,Western,Horror,Action,(no genres listed),Crime,Children,Documentary,War,ratings,arating,movie name
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.790909091,2.372727273,"Town, The (2010)"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759259259,2.277777778,Easy A (2010)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Eat Pray Love (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Howl (2010)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,I'm Still Here (2010)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Patrik Age 1.5 (Patrik 1,5) (2008)"
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766666667,2.3,Flipped (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633333333,1.9,Wall Street: Money Never Sleeps (2010)
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.8,2.4,Legend of the Guardians: The Owls of Ga'Hoole (2010)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6375,1.9125,It's Kind of a Funny Story (2010)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.65,1.95,Middle Men (2009)
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.8,2.4,Alice in Wonderland (1933)
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.771428571,2.314285714,Let Me In (2010)
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7,2.1,Sintel (2010)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Secretariat (2010)
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.65,1.95,Devil (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,You Again (2010)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Life as We Know It (2010)
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.733333333,2.2,Catfish (2010)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,You Will Meet a Tall Dark Stranger (2010)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Stone (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.858333333,2.575,Inside Job (2010)
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Monsters (2010)
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Never Let Me Go (2010)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Illusionist, The (L'illusionniste) (2010)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Luck by Chance (2009)
0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0.75,2.25,Rubber (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.783333333,2.35,Jackass 3D (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.633333333,1.9,Restrepo (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,Waiting for 'Superman' (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Red (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,In a Better World (Hævnen) (2010)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Heartbreaker (L'Arnacoeur) (2010)
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.74,2.22,Paranormal Activity 2 (2010)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Heartbeats (Les amours imaginaires) (2010)
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,2.4,Hereafter (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8,2.4,Undisputed III: Redemption (2010)
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.9,2.7,Saw VII 3D - The Final Chapter (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,1.86,Due Date (2010)
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.766666667,2.3,127 Hours (2010)
0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.72,2.16,Megamind (2010)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726190476,2.178571429,Black Swan (2010)
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,0.12,I Shot Jesse James (1949)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.671428571,2.014285714,Unstoppable (2010)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,1.6,Morning Glory (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Certified Copy (Copie conforme) (2010)
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.771428571,2.314285714,"Next Three Days, The (2010)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Somewhere (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,2.55,Biutiful (2010)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"First Beautiful Thing, The (La prima cosa bella) (2010)"
0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.79787234,2.393617021,Harry Potter and the Deathly Hallows: Part 1 (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80862069,2.425862069,"King's Speech, The (2010)"
1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.783333333,2.35,Tangled (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,"Art of the Steal, The (2009)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752173913,2.256521739,"Fighter, The (2010)"
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Romantics, The (2010)"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.85,2.55,"Loved Ones, The (2009)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,2.4,Casino Jack (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Vincent Wants to Sea (Vincent will meer) (2010)
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.09,London Boulevard (2010)
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03,Skyline (2010)
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,2.1,Beastly (2011)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557142857,1.671428571,Love and Other Drugs (2010)
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.771428571,2.314285714,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542857143,1.628571429,"Tourist, The (2010)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.85,2.55,Rare Exports: A Christmas Tale (Rare Exports) (2010)
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,2.7,Hatchet II (2010)
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,All Good Things (2010)
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,2.25,True Grit (2010)
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.647368421,1.942105263,Tron: Legacy (2010)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,1.6,How Do You Know (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Barney's Version (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,"Company Men, The (2010)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1.8,"One-Armed Swordsman, The (Dubei dao) (1967)"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.775,2.325,I Saw the Devil (Akmareul boatda) (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03,Trash Humpers (2009)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,Faster (2010)
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.7,2.1,Little Big Soldier (Da bing xiao jiang) (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Rabbit Hole (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,One Week (1920)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366666667,0.11,Little Fockers (2010)
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.366666667,0.11,Gulliver's Travels (2010)
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9,2.7,Sweetgrass (2009)
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.15,Burlesque (2010)
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.7,2.1,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)"
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.783333333,2.35,Tucker & Dale vs Evil (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.233333333,0.07,Yogi Bear (2010)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Made in Dagenham (2010)
0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.6,1.8,"Green Hornet, The (2011)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Way Back, The (2010)"
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.7,2.1,"Warrior's Way, The (2010)"
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7,2.1,Season of the Witch (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.03,Amer (2009)
0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6,1.8,Cowboys & Aliens (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.15,Anything for Her (Pour elle) (2008)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.82,2.46,Day & Night (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.85,2.55,Marwencol (2010)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,"Dilemma, The (2011)"
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Down Argentine Way (1940)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Trip, The (2010)"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,2.37,Limitless (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,2.7,Happy People: A Year in the Taiga (2010)
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.75,2.25,I Spit on Your Grave (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Even the Rain (También la lluvia) (2010)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,It Happened on Fifth Avenue (1947)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,Zeitgeist: Moving Forward (2011)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585714286,1.757142857,No Strings Attached (2011)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.72,2.16,"Lincoln Lawyer, The (2011)"
0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.85,2.55,All-Star Superman (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Girls About Town (1931)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Kill! (Kiru) (1968)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Pekka ja Pätkä salapoliiseina (1957)
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,Unknown (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.135,Cedar Rapids (2011)
1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0.6,1.8,Gnomeo & Juliet (2011)
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Burke and Hare (2010)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Castaway on the Moon (Kimssi pyoryugi) (2009)
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.64,1.92,Paul (2011)
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,2.7,"Asphyx, The (1973)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9,2.7,Brother 2 (Brat 2) (2000)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Emma (2009)
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.75,2.25,Drive Angry (2011)
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0.723529412,2.170588235,Rango (2011)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Take Me Home Tonight (2011)
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.4,Confessions (Kokuhaku) (2010)
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633333333,1.9,"Adjustment Bureau, The (2011)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.675,2.025,"Mechanic, The (2011)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,1.875,Hall Pass (2011)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.12,"Eagle, The (2011)"
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.62,1.86,I Am Number Four (2011)
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.475,0.1425,Battle: Los Angeles (2011)
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.766666667,2.3,Summer Wars (Samâ wôzu) (2009)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Sunset Limited, The (2011)"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8,2.4,Winnie the Pooh and the Honey Tree (1966)
0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.7,2.1,Mars Needs Moms (2011)
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,Scooby-Doo! Curse of the Lake Monster (2010)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7,2.1,Winnie the Pooh and Tigger Too (1974)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.03,Hard Ticket to Hawaii (1987)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.871428571,2.614285714,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7,2.1,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857143,1.928571429,Just Go with It (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,1.8,Cave of Forgotten Dreams (2010)
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.7,2.1,Red Riding Hood (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,"Big Mommas: Like Father, Like Son (2011)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.58,1.74,Super (2010)
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.75,2.25,"Troll Hunter, The (Trolljegeren) (2010)"
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.720588235,2.161764706,Source Code (2011)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Jane Eyre (2011)
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.625,1.875,Sucker Punch (2011)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Chalet Girl (2011)
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.9,2.7,BURN-E (2008)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,2.25,Senna (2010)
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.716666667,2.15,Family Guy Presents: It's a Trap (2010)
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.533333333,1.6,Insidious (2010)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.475,0.1425,Hobo with a Shotgun (2011)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Win Win (2011)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,Room in Rome (Habitación en Roma) (2010)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Boy (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Diary of a Wimpy Kid: Rodrick Rules (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.12,Henry's Crime (2010)
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.55,1.65,Hop (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Playing the Victim (Izobrazhaya zhertvu) (2006)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.03,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,2.4,13 Assassins (Jûsan-nin no shikaku) (2010)
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.663636364,1.990909091,Hanna (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,Connections (1978)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,2.1,Into Eternity (2010)
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4,0.12,Daffy Duck's Quackbusters (1988)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,American: The Bill Hicks Story (2009)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Arthur (2011)
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.533333333,1.6,Scream 4 (2011)
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.625,1.875,Rio (2011)
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614285714,1.842857143,Melancholia (2011)
0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.702941176,2.108823529,Thor (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811111111,2.433333333,Louis C.K.: Hilarious (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657142857,1.971428571,Louis C.K.: Chewed Up (2008)
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Atlas Shrugged: Part 1 (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Louis C.K.: Shameless (2007)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Mildred Pierce (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.86,2.58,Voices from the List (2004)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,2.025,Water for Elephants (2011)
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.15,African Cats (2011)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8,2.4,Kill the Irishman (2011)
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.61,1.83,"Fast Five (Fast and the Furious 5, The) (2011)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,Louis Theroux: Law & Disorder (2008)
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,Idiots and Angels (2008)
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.88,2.64,Incendies (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Soul Surfer (2011)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Something Borrowed (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752380952,2.257142857,Bridesmaids (2011)
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6,1.8,Priest (2011)
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,1.8,Mothra (Mosura) (1961)
0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.645833333,1.9375,Pirates of the Caribbean: On Stranger Tides (2011)
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.712,2.136,Midnight in Paris (2011)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9,2.7,The Man from Nowhere (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Tree of Life, The (2011)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653333333,1.96,"Hangover Part II, The (2011)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Nothing to Declare (Rien à déclarer) (2010)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Across the Hall (2009)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,"Roommate, The (2011)"
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Attack the Block (2011)
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,2.1,The Way (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Let the Bullets Fly (2010)
0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.664705882,1.994117647,Kung Fu Panda 2 (2011)
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.758139535,2.274418605,X-Men: First Class (2011)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,2.5,Submarine (2010)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,American Grindhouse (2010)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,1.6,Everything Must Go (2010)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,2.175,Beginners (2010)
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.719047619,2.157142857,Super 8 (2011)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.105,Bernie (1996)
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.47,0.141,Green Lantern (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Elektra Luxx (2010)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,1.62,Mr. Popper's Penguins (2011)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577777778,1.733333333,Bad Teacher (2011)
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.472727273,0.141818182,Transformers: Dark of the Moon (2011)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,Larry Crowne (2011)
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.622222222,1.866666667,Your Highness (2011)
