,War,Comedy,Documentary,IMAX,Children,Crime,Horror,(no genres listed),Sci-Fi,Animation,Musical,Adventure,Western,Thriller,Drama,Romance,Action,Mystery,Fantasy,Film-Noir,movie name
7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shrink (2009)
7197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Old Dogs (2009)
7198,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Planet 51 (2009)
7199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Earthlings (2006)
7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Single Man, A (2009)"
7201,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"Lovely Bones, The (2009)"
7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Invictus (2009)
7203,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,"Princess and the Frog, The (2009)"
7204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Peacekeeper, The (1997)"
7205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Did You Hear About the Morgans? (2009)
7206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Snow White (1916)
7207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Alice (2009)
7208,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Avatar (2009)
7209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,It's Complicated (2009)
7210,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Sherlock Holmes (2009)
7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Crazy Heart (2009)
7212,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Alvin and the Chipmunks: The Squeakquel (2009)
7213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009)
7214,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sorority Babes in the Slimeball Bowl-O-Rama (1988)
7215,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pontypool (2008)
7216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Youth in Revolt (2009)
7217,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,Daybreakers (2010)
7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009)
7219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Leap Year (2010)
7220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Book of Eli, The (2010)"
7221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"
7222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Prophet, A (Un Prophète) (2009)"
7223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Staten Island (2009)
7224,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maiden Heist, The (2009)"
7225,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Blood: The Last Vampire (2009)
7226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,MacGyver: Lost Treasure of Atlantis (1994)
7227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pekka ja Pätkä Suezilla (1958)
7228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bart Got a Room (2008)
7229,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Project A 2 ('A' gai wak juk jap) (1987)
7230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Robin-B-Hood (Bo bui gai wak) (2006)
7231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Concert, Le (2009)"
7232,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Ninja (2009)
7233,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008)
7234,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Chaser, The (Chugyeogja) (2008)"
7235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Meantime (1984)
7236,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"Rudolph, the Red-Nosed Reindeer (1964)"
7237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dennis the Menace Christmas, A (2007)"
7238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Undisputed II: Last Man Standing (2006)
7239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3 Idiots (2009)
7240,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Legion (2010)
7241,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stan Helsing (2009)
7242,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Peter Pan (1960)
7243,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Wicked City (Yôjû toshi) (1987)
7244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,When in Rome (2010)
7245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
7246,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,Triangle (2009)
7247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,I Love You Phillip Morris (2009)
7248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)
7249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Temple Grandin (2010)
7250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Captain Newman, M.D. (1963)"
7251,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"House of the Devil, The (2009)"
7252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Valentine's Day (2010)
7253,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Wolfman, The (2010)"
7254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Shutter Island (2010)
7255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Persuasion (2007)
7256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)"
7257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Percy Jackson & the Olympians: The Lightning Thief (2010)
7258,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cop Out (2010)
7259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"Ghost Writer, The (2010)"
7260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Secret of Kells, The (2009)"
7261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Spy Next Door, The (2010)"
7262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Agora (2009)
7263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motherhood (2009)
7264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009)
7265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes Men Fix the World, The (2009)"
7266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Bassett: England Manager (2001)
7267,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,"Crazies, The (2010)"
7268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Dear John (2010)
7269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Last Train Home (2009)
7270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tooth Fairy (2010)
7271,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Gentlemen of Fortune (Dzhentlmeny udachi) (1972)
7272,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,[REC]² (2009)
7273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Room, The (2003)"
7274,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Alice in Wonderland (2010)
7275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Town Called Panic, A (Panique au village) (2009)"
7276,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Green Zone (2010)
7277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,From Paris with Love (2010)
7278,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Dorian Gray (2009)
7279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Greenberg (2010)
7280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,She's Out of My League (2010)
7281,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Harry Brown (2009)
7282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Remember Me (2010)
7283,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"Burrowers, The (2008)"
7284,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Frozen (2010)
7285,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Generation X (1996)
7286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Little Ashes (2008)
7287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Our Family Wedding (2010)
7288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Bounty Hunter, The (2010)"
7289,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Leaves of Grass (2009)
7290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Women in Trouble (2009)
7291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mondo Cane (1962)
7292,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Repo Men (2010)
7293,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Case 39 (2009)
7294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Oceans (Océans) (2009)
7295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slammin' Salmon, The (2009)"
7296,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hot Tub Time Machine (2010)
7297,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Mother (Madeo) (2009)
7298,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,How to Train Your Dragon (2010)
7299,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Bone Man, The (Der Knochenmann) (2009)"
7300,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Micmacs (Micmacs à tire-larigot) (2009)
7301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Clash of the Titans (2010)
7302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kick-Ass (2010)
7303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Date Night (2010)
7304,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Emperor's New Groove 2: Kronk's New Groove, The (2005)"
7305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam of Life (Miesten vuoro) (2010)
7306,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003)
7307,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Drug War: The Last White Hope (2007)
7308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Runaways, The (2010)"
7309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wild China (2008)
7310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Death at a Funeral (2010)
7311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Valhalla Rising (2009)
7312,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diary of a Wimpy Kid (2010)
7313,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Union: The Business Behind Getting High, The (2007)"
7314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Disgrace (2008)
7315,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,"Losers, The (2010)"
7316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Last Song, The (2010)"
7317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Cyrus (2010)
7318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Human Centipede, The (First Sequence) (2009)"
7319,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exit Through the Gift Shop (2010)
7320,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Iron Man 2 (2010)
7321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MacGruber (2010)
7322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Men and a Cradle (3 hommes et un couffin) (1985)
7323,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"Sky Crawlers, The (Sukai kurora) (2008)"
7324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cargo (2009)
7325,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"Nightmare on Elm Street, A (2010)"
7326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Four Lions (2010)
7327,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,St Trinian's 2: The Legend of Fritton's Gold (2009)
7328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12 Angry Men (1997)
7329,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Robin Hood (2010)
7330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Lovers & Leavers (Kuutamolla) (2002)
7331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Merantau (2009)
7332,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,Stingray Sam (2009)
7333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Cemetery Junction (2010)
7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Blue Valentine (2010)
7335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Killers (2010)
7336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Buried (2010)
7337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shake Hands with the Devil (2007)
7338,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,Prince of Persia: The Sands of Time (2010)
7339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Please Give (2010)
7340,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Baarìa (2009)
7341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ricky Gervais Live: Animals (2003)
7342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sex and the City 2 (2010)
7343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get Him to the Greek (2010)
7344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Unthinkable (2010)
7345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Back-up Plan, The (2010)"
7346,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Splice (2009)
7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Letters to Juliet (2010)
7348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Exam (2009)
7349,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,Jonah Hex (2010)
7350,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"A-Team, The (2010)"
7351,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Toy Story 3 (2010)
7352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ricky Gervais Live 3: Fame (2007)
7353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Winter's Bone (2010)
7354,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Scalphunters, The (1968)"
7355,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Barking Dogs Never Bite (Flandersui gae) (2000)
7356,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)
7357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,TiMER (2009)
7358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Best Worst Movie (2009)
7359,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"Twilight Saga: Eclipse, The (2010)"
7360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Enter the Void (2009)
7361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Last Airbender, The (2010)"
7362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Endgame (2009)
7363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004)
7364,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,South Park: Imaginationland (2008)
7365,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Predators (2010)
7366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,When You're Strange (2009)
7367,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Despicable Me (2010)
7368,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,Inception (2010)
7369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grown Ups (2010)
7370,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Sorcerer's Apprentice, The (2010)"
7371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Knight and Day (2010)
7372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Karate Kid, The (2010)"
7373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Kids Are All Right, The (2010)"
7374,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Serbian Film, A (Srpski film) (2010)"
7375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Cherrybomb (2009)
7376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Batman: Under the Red Hood (2010)
7377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Salt (2010)
7378,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No. 1 Ladies' Detective Agency, The (2008)"
7379,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Watch Out for the Automobile (Beregis avtomobilya) (1966)
7380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Mr. Nobody (2009)
7381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dinner for Schmucks (2010)
7382,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002)
7383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hellsinki (Rööperi) (2009)
7384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ip Man 2 (2010)
7385,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ramona and Beezus (2010)
7386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Rebound, The (2009)"
7387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Other Guys, The (2010)"
7388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Two Escobars, The (2010)"
7389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Paper Man (2009)
7390,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,"Expendables, The (2010)"
7391,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,Scott Pilgrim vs. the World (2010)
7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,I Killed My Mother (J'ai tué ma mère) (2009)
7393,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,Heartless (2009)
7394,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Piranha (Piranha 3D) (2010)
7395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)"
7396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Get Low (2009)
7397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Joneses, The (2009)"
7398,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989)
7399,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Last Exorcism, The (2010)"
7400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Sisters (Syostry) (2001)
7401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"American, The (2010)"
7402,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackass 2.5 (2007)
7403,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"Horde, The (La Horde) (2009)"
7404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Switch, The (2010)"
7405,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Machete (2010)
7406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Going the Distance (2010)
7407,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,Resident Evil: Afterlife (2010)
7408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Princess (Prinsessa) (2010)
7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Social Network, The (2010)"
7410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Man Vanishes, A (Ningen Johatsu) (1967)"
7411,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Town, The (2010)"
7412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Easy A (2010)
7413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Eat Pray Love (2010)
7414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Howl (2010)
7415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,I'm Still Here (2010)
7416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Patrik Age 1.5 (Patrik 1,5) (2008)"
7417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Flipped (2010)
7418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wall Street: Money Never Sleeps (2010)
7419,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Legend of the Guardians: The Owls of Ga'Hoole (2010)
7420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,It's Kind of a Funny Story (2010)
7421,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Middle Men (2009)
7422,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Alice in Wonderland (1933)
7423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Let Me In (2010)
7424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sintel (2010)
7425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Secretariat (2010)
7426,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Devil (2010)
7427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You Again (2010)
7428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Life as We Know It (2010)
7429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Catfish (2010)
7430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,You Will Meet a Tall Dark Stranger (2010)
7431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Stone (2010)
